,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
622,Unico,0.026026026026026026,5.44210139145281e-07,0.00545946070039926,0.32075444620247484,0.0009022134371173404,$1.00 ,2021/8/3,Brazil,Artificial intelligence,"['Big Bets', ' General Atlantic', ' SOFTBANK Latin America Ventures']",1.0,2021-08-03
623,SHEIN,0.0970970970970971,0.021978218459440053,0.05323191838436524,0.39097787107495846,0.00275992332308668,$15.00 ,2018/7/3,China,E-commerce & direct-to-consumer,"['Tiger Global Management', ' Sequoia Capital China', ' Shunwei Capital Partners']",15.0,2018-07-03
624,Trumid,0.015015015015015015,0.0011315197196345918,0.0030575947019707977,0.3045045045045045,0.0008214580328603214,$2.40 ,2020/7/15,United States,Fintech,"['T. Rowe Price', ' Dragoneer Investment Group', ' BlackRock']",2.4,2020-07-15
625,Yidian Zixun,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$1.40 ,2017/10/17,China,Mobile & telecommunications,"['Phoenix New Media', ' Tianjin Haihe Industry Fund']",1.4,2017-10-17
626,G2,0.058058058058058054,0.0021901732006020377,0.09376876803736411,0.35956000643500646,0.001585252573567142,$1.10 ,2021/6/22,United States,Internet software & services,"['Pritzker Group Venture Capital', ' Accel', ' Hyde Park Venture Partners']",1.1,2021-06-22
627,Accelerant,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$2.19 ,2022/1/12,United Kingdom,Other,"['Deer Park Road', ' Altamont Capital Partners', ' Eldridge']",2.19,2022-01-12
628,Fair,0.03203203203203203,0.0004752245971009216,0.011623336752252645,0.33076567327080675,0.0009992766147095444,$1.20 ,2018/12/20,United States,Auto & transportation,"['CreditEase Fintech Investment Fund', ' BMW i Ventures', ' SoftBank Group']",1.2,2018-12-20
629,OpenWeb,0.04204204204204204,0.0004207694110715084,0.03304084032586765,0.35402831402831403,0.0012138930772184928,$1.00 ,2021/11/9,United States,Internet software & services,"['Insight Partners', ' AltaIR Capital', ' Norma Investments']",1.0,2021-11-09
630,Infinidat,0.017017017017017015,0.0005256118489518447,0.002690779640132292,0.318723551410532,0.0007366858362392254,$1.60 ,2015/4/29,United States,Hardware,"['TPG Growth', ' Goldman Sachs']",1.6,2015-04-29
631,Lyra Health,0.02102102102102102,0.0007787554812051643,0.006459526841022976,0.3412772942433959,0.0007950242862603026,$5.85 ,2020/8/25,United States,Health,"['Greylock Partners', ' Venrock', ' Providence Ventures']",5.85,2020-08-25
632,BlockDaemon,0.005005005005005005,0.00022118484487736455,0.0018341629073536673,0.2734853699200049,0.0004085380541435401,$3.25 ,2021/9/21,United States,Fintech,"['BOLDstart Ventures', ' Lerer Hippeau', ' Kenetic Capital']",3.25,2021-09-21
633,Meicai,0.05205205205205205,0.0024448020275778556,0.045900406854026674,0.36962570647747334,0.001452890562538388,$2.80 ,2016/6/22,China,Mobile & telecommunications,"['Tiger Global Management', ' Blue Lake Capital', ' ZhenFund']",2.8,2016-06-22
634,Modern Treasury,0.011011011011011011,0.0001392006891124184,0.005595139873308236,0.3163450174447818,0.00046242353798398673,$2.00 ,2021/10/6,United States,Fintech,"['Benchmark', ' Altimeter Capital', ' Quiet Capital']",2.0,2021-10-06
635,MediaMath,0.006006006006006006,6.938866522657349e-07,0.0007302308385616291,0.27582685425151177,0.0003914232069628604,$1.00 ,2018/7/10,United States,Internet software & services,"['Silicon Valley Bank', ' QED Investors', ' European Founders Fund']",1.0,2018-07-10
636,Mixpanel,0.08208208208208208,0.002418760822324912,0.05616167782138358,0.382075149152948,0.0021667587573268327,$1.05 ,2021/11/15,United States,Internet software & services,"['Bain Capital Tech Opportunities', ' Andreessen Horowitz', ' Sequoia Capital']",1.05,2021-11-15
637,Haomao.AI,0.018018018018018018,0.0017537911801016463,0.006530378008815011,0.31709228913953325,0.0007819268438071189,$1.00 ,2021/12/22,China,Artificial intelligence,"['Qualcomm Ventures', ' Nine Intelligence Capital', ' Hillhouse Capital Management']",1.0,2021-12-22
638,Veriff,0.10510510510510511,0.0059180563211087105,0.14225406900125426,0.40677495677495673,0.0027465640555158558,$1.50 ,2022/1/26,Estonia,Artificial intelligence,"['Accel', ' Institutional Venture Partners', ' Tiger Global Management']",1.5,2022-01-26
639,BigPanda,0.02002002002002002,0.0019408765747213725,0.003172728001302893,0.31085079676357175,0.000993449994863105,$1.20 ,2022/1/12,United States,Artificial intelligence,"['Advent International', ' Battery Ventures', ' Sequoia Capital Israel']",1.2,2022-01-12
640,NuCom Group,0.026026026026026026,5.44210139145281e-07,0.00545946070039926,0.32075444620247484,0.0009022134371173404,$2.20 ,2018/2/22,Germany,Other,['General Atlantic'],2.2,2018-02-22
641,Mininglamp Technology,0.06506506506506507,0.0023587568258108065,0.01266033956188022,0.33419685245411385,0.0021645199870473416,$1.19 ,2019/3/27,China,Artificial intelligence,"['Russia-China Investment Fund', ' Tencent Holdings', ' Sequoia Capital China']",1.19,2019-03-27
642,Cloudwalk,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$3.32 ,2018/10/8,China,Artificial intelligence,"['Oriza Holdings', ' Guangdong Technology Financial Group']",3.32,2018-10-08
643,reddit,0.07607607607607608,0.003943315966662526,0.0575307498225935,0.3815321716790215,0.0021048251368483437,$10.00 ,2017/7/31,United States,Internet software & services,"['Y Combinator', ' Sequoia Capital', ' Coatue Management']",10.0,2017-07-31
644,Loom,0.09109109109109109,0.007142995902711523,0.05108451705122786,0.3892771456812056,0.0024996895584442403,$1.53 ,2021/5/20,United States,Internet software & services,"['Kleiner Perkins Caufield & Byers', ' Sequoia Capital', ' General Catalyst']",1.53,2021-05-20
645,GetYourGuide,0.008008008008008008,0.0012902384164504373,0.0017934208903805295,0.2901348755095152,0.0005551518497714219,$1.10 ,2019/5/16,Germany,Travel,"['Spark Capital', ' Highland Europe', ' Sunstone Capital']",1.1,2019-05-16
646,The Zebra,0.056056056056056056,3.6645596150076184e-06,0.09368875114305394,0.35622043981177104,0.0013929474388534727,$1.00 ,2021/4/12,United States,E-commerce & direct-to-consumer,"['Silverton Partners', ' Accel', ' Ballast Point Ventures']",1.0,2021-04-12
647,Mofang Living,0.012012012012012012,0.0035909097445581606,0.0015149226457152574,0.2931978210463831,0.0008401445684755723,$1.50 ,2016/4/13,China,E-commerce & direct-to-consumer,"['Warburg Pincus', ' Aviation Industry Corporation of China']",1.5,2016-04-13
648,Fetch Rewards,0.029029029029029027,0.002282710966176463,0.009621344615708053,0.3573267144695716,0.0010968769653345366,$1.00 ,2021/3/31,United States,E-commerce & direct-to-consumer,"['Greycroft', ' Loeb.NYC', ' DST Global']",1.0,2021-03-31
649,Rebellion Defense,0.01001001001001001,0.00014012266446730858,0.0019260398523167736,0.3027873738400054,0.0005001067050200462,$1.15 ,2021/9/16,United States,Artificial intelligence,"['Venrock', ' Innovation Endeavors', ' Insights Partners']",1.15,2021-09-16
650,PayFit,0.056056056056056056,3.6645596150076184e-06,0.09368875114305394,0.35622043981177104,0.0013929474388534727,$2.10 ,2022/1/6,United Kingdom,Fintech,"['Accel', ' frst', ' Kima Ventures']",2.1,2022-01-06
651,Current,0.013013013013013013,0.00031710549574948604,0.0022255347381580273,0.29459195845443104,0.0006611016045231992,$2.20 ,2021/4/27,United States,Fintech,"['Expa', ' QED Investors', ' Foundation Capital']",2.2,2021-04-27
652,CircleCI,0.003003003003003003,0.0,0.0007377734315461212,0.2714575040156435,0.0002731215631505164,$1.70 ,2021/5/11,United States,Internet software & services,"['Threshold Ventures', ' Baseline Ventures', ' Harrison Metal']",1.7,2021-05-11
653,Sourcegraph,0.04904904904904905,0.001919744613906893,0.032404869732267465,0.36394686598030473,0.0014510605515559503,$2.62 ,2021/7/13,United States,Internet software & services,"['Redpoint Ventures', ' Goldcrest Capital', ' Insight Partners']",2.62,2021-07-13
654,Xiaobing,0.002002002002002002,0.0,7.270664531700424e-05,0.2404940025125155,0.0003468450218127872,$1.00 ,2021/7/12,China,Fintech,"['NetEase Capital', ' Northern Light Venture Capital', ' Microsoft']",1.0,2021-07-12
655,Calendly,0.009009009009009009,0.0012534868488621356,0.001437405860562792,0.2959994172783588,0.0006083973626981641,$3.00 ,2021/1/26,United States,Internet software & services,"['ICONIQ Capital', ' OpenView Venture Partners']",3.0,2021-01-26
656,JOLLY Information Technology,0.04904904904904905,0.0008045733898266548,0.00864287315395424,0.3259467480430653,0.0014787751058858425,$1.50 ,2018/5/29,China,E-commerce & direct-to-consumer,"['Legend Capital', ' CDH Investments', ' Sequoia Capital China']",1.5,2018-05-29
657,BharatPe,0.06706706706706707,0.006566039749527731,0.04257037953947158,0.36996527993312556,0.001944940375271721,$2.85 ,2021/7/30,India,Fintech,"['Insight Partners', ' Sequoia Capital India', ' BEENEXT']",2.85,2021-07-30
658,Plaid Technologies,0.04804804804804805,0.001260928530952009,0.022816695995293044,0.35590561838904744,0.001494116883475932,$13.40 ,2018/12/11,United States,Fintech,"['New Enterprise Associates', ' Spar Capital', ' Index Ventures']",13.4,2018-12-11
659,Dream11,0.02702702702702703,3.389882623779414e-06,0.004356295218749981,0.3100132465028539,0.0009181616391905267,$8.00 ,2019/4/9,India,Internet software & services,"['Kaalari Capital', ' Tencent Holdings', ' Steadview Capital']",8.0,2019-04-09
660,Carson Group,0.002002002002002002,0.0,1.1826716518815732e-05,0.20887303278382116,0.0004388557344374813,$1.00 ,2021/7/14,United States,Fintech,['Bain Capital'],1.0,2021-07-14
661,Injective Protocol,0.003003003003003003,0.0,0.0007002203011281482,0.2682032682032682,0.0002670274898965956,$1.00 ,2021/4/20,United States,Fintech,"['Pantera Capital', ' Cadenza Ventures', ' BlockTower Capital']",1.0,2021-04-20
662,Instabase,0.07307307307307308,0.004832945595269063,0.03228118177834494,0.3824379935491046,0.0021082036159737767,$1.05 ,2019/10/21,United States,Data management & analytics,"['New Enterprise Associates', ' Greylock Partners', ' Andreessen Horowitz']",1.05,2019-10-21
663,Skims,0.015015015015015015,6.260876039073475e-07,0.005418923827942824,0.31510736088200875,0.000581306183209548,$3.20 ,2021/4/9,United States,E-commerce & direct-to-consumer,"['Thrive Capital', ' Alliance Consumer Growth', ' Imaginary Ventures']",3.2,2021-04-09
664,Sisense,0.014014014014014014,4.079615837568206e-05,0.0032533696823373436,0.30741008183756274,0.0006161406813206952,$1.10 ,2020/1/9,United States,Data management & analytics,"['Opus Capital', ' Genesis Partners', ' Battery Ventures']",1.1,2020-01-09
665,BlaBlaCar,0.036036036036036036,0.0011331082065864607,0.01796428922688144,0.34229256881190584,0.0011642880270745688,$2.00 ,2015/9/16,France,Auto & transportation,"['Accel Partners', ' Index Ventures', ' Insight Venture Partners']",2.0,2015-09-16
666,Slice,0.001001001001001001,0.0,0.00024063669349059426,0.24193884482259367,0.00019323655084991985,$1.00 ,2021/11/28,India,Fintech,"['Gunosy Capital', ' Blume Ventures', ' Das Capital']",1.0,2021-11-28
667,CFGI,0.003003003003003003,0.0,1.8870522176129773e-06,0.19601226926610232,0.0007273557315951454,$1.85 ,2021/9/15,United States,Fintech,"['The Carlyle Group', ' CVC Capital Partners']",1.85,2021-09-15
668,Swile,0.03303303303303303,0.0028213729246057933,0.01644792495348252,0.34156675759729194,0.00114992101936219,$1.00 ,2021/10/11,France,Fintech,"['Index Ventures', ' IDInvest Partners', ' Daphni']",1.0,2021-10-11
669,ConsenSys,0.003003003003003003,0.0,0.0005602981579502967,0.2588092591305959,0.00029301660221725697,$3.20 ,2021/11/17,United States,Fintech,"['Third Point', ' Electric Capital', ' Coinbase Ventures']",3.2,2021-11-17
670,Pacaso,0.018018018018018018,0.0006618839294124276,0.0038613761674773125,0.30415952205982416,0.0010681532968801327,$1.50 ,2021/3/24,United States,Fintech,"['Global Founders Capital', ' Shea Ventures', ' Greycroft']",1.5,2021-03-24
671,BigID,0.008008008008008008,0.0001354898914184795,0.003270659317816185,0.30030365936406206,0.00047214896748436024,$1.25 ,2020/12/16,United States,Cybersecurity,"['BOLDstart Ventures', ' SAP.iO Fund', ' Scale Venture Partners']",1.25,2020-12-16
672,Guoquan Shihui,0.001001001001001001,0.0,6.094993767446653e-07,0.18271651869655497,0.00032599551895991664,$2.00 ,2021/3/17,China,Consumer & retail,"['Tiantu Capital', ' CMB International Capital', ' Vision Knight Capital']",2.0,2021-03-17
673,SWORD Health,0.031031031031031032,0.0005361674492980918,0.0068408075934903185,0.32555150138011896,0.001130318257095034,$2.00 ,2021/11/22,United States,Health,"['Khosla Ventures', ' Green Innovations', ' Founders Fund']",2.0,2021-11-22
674,Xiaohongshu,0.025025025025025023,0.0012611138359281742,0.0037322992061281737,0.31013262010566595,0.0011130455064820334,$20.00 ,2016/3/31,China,E-commerce & direct-to-consumer,"['GGV Capital', ' ZhenFund', ' Tencent']",20.0,2016-03-31
675,SMS Assist,0.016016016016016016,0.00019183648072393735,0.003765788431471673,0.3199898348885238,0.0006899261023178658,$1.00 ,2016/6/7,United States,Internet software & services,"['Goldman Sachs', ' Insights Venture Partners', ' Pritzker Group Venture Capital']",1.0,2016-06-07
676,Guild Education,0.03203203203203203,0.0013440847601906474,0.006311824593998727,0.32294082374274835,0.0012661313124781568,$3.75 ,2019/11/13,United States,Internet software & services,"['General Atlantic', ' Blackstone', ' ICONIQ Growth']",3.75,2019-11-13
677,Nexthink,0.002002002002002002,0.0,7.844666087812577e-05,0.22848635869912465,0.00029278077530665506,$1.10 ,2021/2/8,Switzerland,Data management & analytics,"['Auriga', ' Galeo Ventures', ' Highland Europe']",1.1,2021-02-08
678,Starling Bank,0.002002002002002002,9.144152987395026e-06,6.2256451686781e-05,0.22894099329574027,0.0002900043708805274,$1.95 ,2021/3/8,United Kingdom,Fintech,"['JTC Group', ' Qatar Investment Authority', ' Fidelity Investment']",1.95,2021-03-08
679,Orbbec Technology,0.004004004004004004,6.493707493963445e-05,0.00011183276804941836,0.24143117938081965,0.0004479452155524295,$1.00 ,2018/5/21,China,Hardware,"['R-Z Capital', ' Green Pine Capital Partners', ' SAIF Partners China']",1.0,2018-05-21
680,Kujiale,0.03803803803803804,0.0022069381411056258,0.003983871669485281,0.32541996541996543,0.0014405574964248638,$2.00 ,2019/10/25,China,Internet software & services,"['GGV Capital', ' IDG Capital', ' Linear Venture']",2.0,2019-10-25
681,Pilot.com,0.06806806806806806,0.00635335309778835,0.05076270838017068,0.3659311287662037,0.0020992852317201437,$1.20 ,2021/3/26,United States,Fintech,"['Index Ventures', ' Sequoia Capital', ' Bezos Expeditions']",1.2,2021-03-26
682,FalconX,0.05205205205205205,0.004604944534468007,0.047000261537735635,0.37064630207750315,0.001672416772029519,$3.75 ,2021/8/10,United States,Fintech,"['Tiger Global Management', ' American Express Ventures', ' B Capital Group']",3.75,2021-08-10
683,Greenlight,0.002002002002002002,5.897373985105979e-05,7.443095266860525e-05,0.23543245086653444,0.00033576845913900445,$2.30 ,2020/9/24,United States,Fintech,"['Relay Ventures', ' TTV Capital', ' Canapi Ventures']",2.3,2020-09-24
684,Zopa,0.006006006006006006,0.0,0.0017451239194738073,0.2669587054737867,0.0005544447098915026,$1.00 ,2021/10/19,United Kingdom,Fintech,"['IAG Capital Partners', ' Augmentum Fintech', ' Northzone Ventures']",1.0,2021-10-19
685,Hinge Health,0.06606606606606606,0.00566123445058392,0.03996889851490246,0.38610470489665116,0.0019143210726981239,$6.20 ,2021/1/6,United States,Health,"['Atomico', ' Insight Partners', ' Coatue Management']",6.2,2021-01-06
686,BGL Group,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$3.00 ,2017/11/24,United Kingdom,Fintech,['CPP Investment Board'],3.0,2017-11-24
687,Xendit,0.06806806806806806,0.0006383032227110194,0.10955408825922112,0.3657649475088167,0.0018047159299109771,$1.00 ,2021/9/14,Indonesia,Fintech,"['Accel', ' Y Combinator', ' Amasia']",1.0,2021-09-14
688,Preferred Networks,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$2.00 ,2018/5/17,Japan,Artificial intelligence,"['Toyota Motor Corporation', ' Mizuho Financial Group', ' FANUC']",2.0,2018-05-17
689,Bolt,0.029029029029029027,0.0017314512156346188,0.00553079775531883,0.32268205705705705,0.001118829635505546,$11.00 ,2021/10/8,United States,Fintech,"['Activant Capital', ' Tribe Capital', ' General Atlantic']",11.0,2021-10-08
690,Dialpad,0.06406406406406406,0.0018942453330747068,0.03521376654120417,0.3631264266972112,0.0017682366767060086,$2.20 ,2020/10/6,United States,Internet software & services,"['Andreessen Horowitz', ' Google Ventures', ' Section 32']",2.2,2020-10-06
691,Color,0.037037037037037035,0.0015925023678364115,0.01427866591786416,0.34957222847847846,0.0011869930033356502,$4.60 ,2021/1/4,United States,Health,"['General Catalyst', ' Viking Global Investors', ' T. Rowe Price']",4.6,2021-01-04
692,OCSiAl,0.0,0.0,1.2111361960257657e-63,0.0,0.0001624255549540131,$2.00 ,2019/3/4,Luxembourg,Other,"['A&NN', ' Rusnano']",2.0,2019-03-04
693,Coda,0.05905905905905906,0.002871941339659754,0.020821561375978574,0.3716725493375239,0.0018473540064113838,$1.40 ,2021/7/8,United States,Internet software & services,"['Greylock Partners', ' General Catalyst', ' Khosla Ventures']",1.4,2021-07-08
694,REEF Technology,0.003003003003003003,2.2657246849365218e-05,0.0002577447122403812,0.25560597093443804,0.00032133538876675925,$1.00 ,2018/12/10,United States,"Supply chain, logistics, & delivery","['Target Global', ' UBS Asset Management', ' Mubadala Capital']",1.0,2018-12-10
695,Kuaigou Dache,0.04504504504504504,1.0227273318863751e-05,0.008494753840205033,0.32371961994148485,0.0013065627974446544,$1.00 ,2018/7/13,China,"Supply chain, logistics, & delivery","['Sequoia Capital China', ' InnoVision Capital', ' Qianhai Fund of Funds']",1.0,2018-07-13
